label,n,p,k,ph,temperature,rainfall,district_name,soil_color,fertilizer,link
Cotton,110,65,50,7.0,35,1000,Kolhapur,Red ,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Cotton,115,65,50,7.0,35,1000,Kolhapur,Red ,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Cotton,120,65,50,7.0,35,1000,Kolhapur,Red ,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Cotton,100,70,55,7.5,25,800,Kolhapur,Red ,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Cotton,105,70,55,7.5,25,800,Kolhapur,Red ,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Cotton,110,70,55,7.5,25,800,Kolhapur,Red ,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Cotton,115,70,55,7.5,25,800,Kolhapur,Red ,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Cotton,120,70,55,7.5,25,800,Kolhapur,Red ,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Cotton,100,75,60,6.0,30,900,Kolhapur,Red ,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Cotton,105,75,60,6.0,30,900,Kolhapur,Red ,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Cotton,110,75,60,6.0,30,900,Kolhapur,Red ,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Cotton,115,75,60,6.0,30,900,Kolhapur,Red ,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Cotton,120,75,60,6.0,30,900,Kolhapur,Red ,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Cotton,100,80,65,6.5,35,1000,Kolhapur,Red ,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Cotton,105,80,65,6.5,35,1000,Kolhapur,Red ,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Cotton,110,80,65,6.5,35,1000,Kolhapur,Red ,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Cotton,115,80,65,6.5,35,1000,Kolhapur,Red ,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Cotton,120,80,65,6.5,35,1000,Kolhapur,Red ,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Rice,20,15,20,5.5,25,700,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,25,15,20,5.5,25,700,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,30,15,20,5.5,25,700,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,20,20,25,6.0,30,800,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,25,20,25,6.0,30,800,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,30,20,25,6.0,30,800,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,20,15,25,6.5,25,900,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,25,15,25,6.5,25,900,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,30,15,25,6.5,25,900,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,20,20,20,5.5,30,1000,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,25,20,20,5.5,30,1000,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,30,20,20,5.5,30,1000,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,25,20,30,6.0,25,700,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,30,20,30,6.0,25,700,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,35,20,30,6.0,25,700,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,25,25,35,6.5,30,800,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,30,25,35,6.5,30,800,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,35,25,35,6.5,30,800,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,25,30,40,5.5,25,900,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,30,30,40,5.5,25,900,Kolhapur,Medium Brown,Urea,https://youtu.be/jvixDVYRMDs
Rice,35,30,40,5.5,25,900,Kolhapur,Medium Brown,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Rice,25,20,35,6.0,30,1000,Kolhapur,Medium Brown,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Rice,30,20,35,6.0,30,1000,Kolhapur,Medium Brown,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Rice,35,20,35,6.0,30,1000,Kolhapur,Medium Brown,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Rice,25,25,40,6.5,25,700,Kolhapur,Medium Brown,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Rice,30,25,40,6.5,25,700,Kolhapur,Medium Brown,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Rice,35,25,40,6.5,25,700,Kolhapur,Medium Brown,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Rice,25,30,30,5.5,30,800,Kolhapur,Medium Brown,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Rice,30,30,30,5.5,30,800,Kolhapur,Medium Brown,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Rice,35,30,30,5.5,30,800,Kolhapur,Medium Brown,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Rice,25,20,40,6.0,25,900,Kolhapur,Medium Brown,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Rice,30,20,40,6.0,25,900,Kolhapur,Medium Brown,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Rice,35,20,40,6.0,25,900,Kolhapur,Medium Brown,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Rice,25,25,30,6.5,30,1000,Kolhapur,Medium Brown,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Rice,30,25,30,6.5,30,1000,Kolhapur,Medium Brown,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Rice,35,25,30,6.5,30,1000,Kolhapur,Medium Brown,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Rice,25,30,35,5.5,25,700,Kolhapur,Medium Brown,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Rice,30,30,35,5.5,25,700,Kolhapur,Medium Brown,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Rice,35,30,35,5.5,25,700,Kolhapur,Medium Brown,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Wheat,100,60,40,6.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,60,40,6.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,60,40,6.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,60,40,6.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,60,40,6.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,100,65,45,6.5,20,600,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,65,45,6.5,20,600,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,65,45,6.5,20,600,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,65,45,6.5,20,600,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,65,45,6.5,20,600,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,100,70,50,7.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,70,50,7.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,70,50,7.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,70,50,7.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,70,50,7.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,100,75,55,7.5,15,800,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,75,55,7.5,15,800,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,75,55,7.5,15,800,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,75,55,7.5,15,800,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,75,55,7.5,15,800,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,100,80,60,6.0,20,900,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,80,60,6.0,20,900,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,80,60,6.0,20,900,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,80,60,6.0,20,900,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,80,60,6.0,20,900,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,100,60,45,6.5,25,1000,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,105,60,45,6.5,25,1000,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,110,60,45,6.5,25,1000,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,115,60,45,6.5,25,1000,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,120,60,45,6.5,25,1000,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,100,65,50,7.0,15,500,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,105,65,50,7.0,15,500,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,110,65,50,7.0,15,500,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,115,65,50,7.0,15,500,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,120,65,50,7.0,15,500,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,100,70,55,7.5,20,600,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,105,70,55,7.5,20,600,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,110,70,55,7.5,20,600,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,115,70,55,7.5,20,600,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,120,70,55,7.5,20,600,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,100,75,60,6.0,25,700,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,105,75,60,6.0,25,700,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,110,75,60,6.0,25,700,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,115,75,60,6.0,25,700,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,120,75,60,6.0,25,700,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,100,80,40,6.5,15,800,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,105,80,40,6.5,15,800,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,110,80,40,6.5,15,800,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,115,80,40,6.5,15,800,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,120,80,40,6.5,15,800,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,100,60,50,7.0,20,900,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,60,50,7.0,20,900,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,60,50,7.0,20,900,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,60,50,7.0,20,900,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,60,50,7.0,20,900,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,100,65,55,7.5,25,1000,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,65,55,7.5,25,1000,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,65,55,7.5,25,1000,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,65,55,7.5,25,1000,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,65,55,7.5,25,1000,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,100,70,60,6.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,70,60,6.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,70,60,6.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,70,60,6.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,70,60,6.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,100,75,40,6.5,20,600,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,75,40,6.5,20,600,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,75,40,6.5,20,600,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,75,40,6.5,20,600,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,75,40,6.5,20,600,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,100,80,45,7.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,80,45,7.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,80,45,7.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,80,45,7.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,80,45,7.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,100,60,55,7.5,15,800,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,105,60,55,7.5,15,800,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,110,60,55,7.5,15,800,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,115,60,55,7.5,15,800,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,120,60,55,7.5,15,800,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,100,65,60,6.0,20,900,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,105,65,60,6.0,20,900,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,110,65,60,6.0,20,900,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,115,65,60,6.0,20,900,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,120,65,60,6.0,20,900,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,100,70,40,6.5,25,1000,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,105,70,40,6.5,25,1000,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,110,70,40,6.5,25,1000,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,115,70,40,6.5,25,1000,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,120,70,40,6.5,25,1000,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,100,75,45,7.0,15,500,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,105,75,45,7.0,15,500,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,110,75,45,7.0,15,500,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,115,75,45,7.0,15,500,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,120,75,45,7.0,15,500,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,100,80,50,7.5,20,600,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,105,80,50,7.5,20,600,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,110,80,50,7.5,20,600,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,115,80,50,7.5,20,600,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,120,80,50,7.5,20,600,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,100,60,60,6.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,60,60,6.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,60,60,6.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,60,60,6.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,60,60,6.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,100,65,40,6.5,15,800,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,65,40,6.5,15,800,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,65,40,6.5,15,800,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,65,40,6.5,15,800,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,65,40,6.5,15,800,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,100,70,45,7.0,20,900,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,70,45,7.0,20,900,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,70,45,7.0,20,900,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,70,45,7.0,20,900,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,70,45,7.0,20,900,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,100,75,50,7.5,25,1000,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,75,50,7.5,25,1000,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,75,50,7.5,25,1000,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,75,50,7.5,25,1000,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,75,50,7.5,25,1000,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,100,80,55,6.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,80,55,6.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,80,55,6.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,80,55,6.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,80,55,6.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,100,40,40,6.0,15,500,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,105,40,40,6.0,15,500,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,110,40,40,6.0,15,500,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,115,40,40,6.0,15,500,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,120,40,40,6.0,15,500,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,100,45,45,6.5,20,600,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,105,45,45,6.5,20,600,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,110,45,45,6.5,20,600,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,115,45,45,6.5,20,600,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,120,45,45,6.5,20,600,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,100,50,50,7.0,25,700,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,105,50,50,7.0,25,700,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,110,50,50,7.0,25,700,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,115,50,50,7.0,25,700,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,120,50,50,7.0,25,700,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,100,55,55,7.5,15,800,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,105,55,55,7.5,15,800,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,110,55,55,7.5,15,800,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,115,55,55,7.5,15,800,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,120,55,55,7.5,15,800,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,100,60,60,6.0,20,900,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,105,60,60,6.0,20,900,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,110,60,60,6.0,20,900,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,115,60,60,6.0,20,900,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,120,60,60,6.0,20,900,Kolhapur,Dark Brown,Urea,https://youtu.be/VNptnPJt5yo
Wheat,100,40,45,6.5,25,1000,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,40,45,6.5,25,1000,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,40,45,6.5,25,1000,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,40,45,6.5,25,1000,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,40,45,6.5,25,1000,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,100,45,50,7.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,45,50,7.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,45,50,7.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,45,50,7.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,45,50,7.0,15,500,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,100,50,55,7.5,20,600,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,50,55,7.5,20,600,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,50,55,7.5,20,600,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,50,55,7.5,20,600,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,50,55,7.5,20,600,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,100,55,60,6.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,55,60,6.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,55,60,6.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,55,60,6.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,55,60,6.0,25,700,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,100,60,40,6.5,15,800,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,105,60,40,6.5,15,800,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,110,60,40,6.5,15,800,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,115,60,40,6.5,15,800,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
Wheat,120,60,40,6.5,15,800,Kolhapur,Dark Brown,19:19:19 NPK,https://youtu.be/VNptnPJt5yo
